source,target,value
imundícia,ascosidade,1.0
imundícia,asquerosidade,1.0
imundícia,cenosidade,1.0
imundícia,impureza,1.0
imundícia,imundície,1.0
imundícia,sujeira,1.0
imundícia,sujidade,1.0
imundícia,imundície,1.0
imundícia,sujeira,1.0
imundícia,higiene,1.0
imundícia,limpeza,1.0
imundícia,mundícia,1.0
imundícia,mundície,1.0
