source,target,value
segurança,responsabilidade,1.0
segurança,segureza,1.0
segurança,seguridade,1.0
segurança,fiança,1.0
segurança,segureza,1.0
segurança,seguridade,1.0
segurança,firmeza,1.0
segurança,segureza,1.0
segurança,incerteza,1.0
segurança,caução,1.0
segurança,garantia,1.0
segurança,penhor,1.0
