source,target,value
descolorado,amortificar,1.0
descolorado,debotar,1.0
descolorado,decolorar,1.0
descolorado,desbotar,1.0
descolorado,descolorar,1.0
descolorado,descolorir,1.0
descolorado,deslavar,1.0
descolorado,deslustrar,1.0
descolorado,desmaecer,1.0
descolorado,desmaiar,1.0
descolorado,emortecer,1.0
descolorado,esmaecer,1.0
descolorado,esmaiar,1.0
descolorado,descolorar,1.0
descolorado,avivar,1.0
descolorado,brilhantar,1.0
descolorado,colorar,1.0
descolorado,colorear,1.0
descolorado,colorir,1.0
descolorado,colorizar,1.0
descolorado,condecorar,1.0
descolorado,engraçar,1.0
descolorado,incrementar,1.0
descolorado,ornamentar,1.0
descolorado,realçar,1.0
descolorado,descolorar,1.0
descolorado,descolorir,1.0
descolorado,descorar,1.0
descolorado,desmerecer,1.0
descolorado,colorear,1.0
descolorado,colorir,1.0
descolorado,colorizar,1.0
descolorado,corar,1.0
descolorado,matizar,1.0
descolorado,pigmentar,1.0
descolorado,pintar,1.0
descolorado,tingir,1.0
descolorado,vestir,1.0
