source,target,value
transcorrer,correr,1.0
transcorrer,decorrer,1.0
transcorrer,deslizar,1.0
transcorrer,discorrer,1.0
transcorrer,escoar-se,1.0
transcorrer,escorregar,1.0
transcorrer,passar-se,1.0
transcorrer,perpassar,1.0
transcorrer,revolver-se,1.0
transcorrer,transcursar,1.0
transcorrer,voar,1.0
transcorrer,cindir,1.0
transcorrer,cortar,1.0
transcorrer,cruzar,1.0
transcorrer,despassar,1.0
transcorrer,extrapassar,1.0
transcorrer,passar,1.0
transcorrer,pervagar,1.0
transcorrer,romper,1.0
transcorrer,singrar,1.0
transcorrer,sulcar,1.0
transcorrer,surcar,1.0
transcorrer,transcursar,1.0
transcorrer,transpassar,1.0
transcorrer,transpor,1.0
transcorrer,traspassar,1.0
transcorrer,travessar,1.0
transcorrer,trespassar,1.0
transcorrer,ultrapassar,1.0
