source,target,value
pretensioso,altaneiro,1.0
pretensioso,alteroso,1.0
pretensioso,altivo,1.0
pretensioso,arrogante,1.0
pretensioso,assoberbado,1.0
pretensioso,cachaceiro,1.0
pretensioso,cachaçudo,1.0
pretensioso,desdenhoso,1.0
pretensioso,imponente,1.0
pretensioso,indômito,1.0
pretensioso,orgulhoso,1.0
pretensioso,rompante,1.0
pretensioso,rompente,1.0
pretensioso,soberbo,1.0
pretensioso,sobranceiro,1.0
pretensioso,pernóstico,1.0
pretensioso,presumido,1.0
pretensioso,afetado,1.0
pretensioso,afofado,1.0
pretensioso,alambicado,1.0
pretensioso,amaneirado,1.0
pretensioso,ancho,1.0
pretensioso,apavonado,1.0
pretensioso,arrebicado,1.0
pretensioso,convencido,1.0
pretensioso,enfatuado,1.0
pretensioso,fátuo,1.0
pretensioso,imodesto,1.0
pretensioso,jactancioso,1.0
pretensioso,jactante,1.0
pretensioso,jatancioso,1.0
pretensioso,jatante,1.0
pretensioso,pimpão,1.0
pretensioso,presumido,1.0
pretensioso,presunçoso,1.0
pretensioso,regateiro,1.0
pretensioso,vaidoso,1.0
pretensioso,despresumido,1.0
pretensioso,despresunçoso,1.0
pretensioso,natural,1.0
