source,target,value
visagem,aparição,1.0
visagem,assombração,1.0
visagem,avantesma,1.0
visagem,avejão,1.0
visagem,espectro,1.0
visagem,espetro,1.0
visagem,fantasma,1.0
visagem,fantasmagoria,1.0
visagem,careta,1.0
visagem,fosca,1.0
visagem,fosquinha,1.0
visagem,micagem,1.0
visagem,momice,1.0
visagem,trejeito,1.0
