source,target,value
donoso,bem-parecido,1.0
donoso,bonito,1.0
donoso,formoso,1.0
donoso,lindo,1.0
donoso,feio,1.0
donoso,malparecido,1.0
donoso,apessoado,1.0
donoso,distinto,1.0
donoso,donairoso,1.0
donoso,elegante,1.0
donoso,fino,1.0
donoso,galante,1.0
donoso,galhardo,1.0
donoso,garboso,1.0
donoso,gentil,1.0
donoso,gracioso,1.0
donoso,loução,1.0
