source,target,value
bêbado,avinhado,1.0
bêbado,azul,1.0
bêbado,bêbedo,1.0
bêbado,bebido,1.0
bêbado,ébrio,1.0
bêbado,emborrachado,1.0
bêbado,embriagado,1.0
bêbado,inebriado,1.0
bêbado,mordido,1.0
bêbado,tonto,1.0
bêbado,triscado,1.0
bêbado,bêbedo,1.0
bêbado,bebedor,1.0
bêbado,beberrão,1.0
bêbado,beberraz,1.0
bêbado,beberrote,1.0
bêbado,bebum,1.0
bêbado,biriteiro,1.0
bêbado,cachaceiro,1.0
bêbado,ébrio,1.0
bêbado,ebrioso,1.0
bêbado,temulento,1.0
bêbado,bêbedo,1.0
bêbado,tonto,1.0
bêbado,zonzo,1.0
bêbado,bêbedo,1.0
bêbado,ébrio,1.0
bêbado,esponja,1.0
bêbado,pinga,1.0
bêbado,pingueiro,1.0
