source,target,value
adular,afagar,1.0
adular,alisar,1.0
adular,apajear,1.0
adular,apaparicar,1.0
adular,babujar,1.0
adular,bajoujar,1.0
adular,bajular,1.0
adular,candongar,1.0
adular,cariciar,1.0
adular,chaleirar,1.0
adular,cortejar,1.0
adular,deslisar,1.0
adular,engraxar,1.0
adular,engrossar,1.0
adular,incensar,1.0
adular,lamber,1.0
adular,lisonjear,1.0
adular,louvaminhar,1.0
adular,pajear,1.0
adular,sorrabar,1.0
adular,titilar,1.0
adular,turibular,1.0
adular,turiferar,1.0
adular,xeretar,1.0
adular,desdenhar,1.0
adular,desfazer,1.0
adular,desprezar,1.0
adular,escarnecer,1.0
adular,esfazer,1.0
adular,humilhar,1.0
adular,menospreçar,1.0
adular,menosprezar,1.0
adular,minguar,1.0
adular,postergar,1.0
adular,sobpor,1.0
adular,tripudiar,1.0
adular,zingrar,1.0
