source,target,value
içar,arvorar,1.0
içar,hastear,1.0
içar,arrear,1.0
içar,arriar,1.0
içar,baixar,1.0
içar,calar,1.0
içar,descer,1.0
içar,alçar,1.0
içar,alcear,1.0
içar,alevantar,1.0
içar,altear,1.0
içar,arribar,1.0
içar,elevar,1.0
içar,empinar,1.0
içar,encimar,1.0
içar,erguer,1.0
içar,guindar,1.0
içar,hastear,1.0
içar,levantar,1.0
içar,librar,1.0
içar,remontar,1.0
içar,baixar,1.0
içar,alçar,1.0
içar,alcear,1.0
içar,alevantar,1.0
içar,altear,1.0
içar,arribar,1.0
içar,elevar,1.0
içar,empinar,1.0
içar,encimar,1.0
içar,erguer,1.0
içar,guindar,1.0
içar,hastear,1.0
içar,levantar,1.0
içar,librar,1.0
içar,remontar,1.0
içar,suspender,1.0
