source,target,value
maldade,crueza,1.0
maldade,despiedade,1.0
maldade,desumanidade,1.0
maldade,inumanidade,1.0
maldade,malevolência,1.0
maldade,rudez,1.0
maldade,rudeza,1.0
maldade,sanguinolência,1.0
maldade,sevícia,1.0
maldade,sevícias,1.0
maldade,bondade,1.0
maldade,clemência,1.0
maldade,compaixão,1.0
maldade,humanidade,1.0
maldade,malignidade,1.0
maldade,malvadez,1.0
maldade,malvadeza,1.0
maldade,benevolência,1.0
maldade,benignidade,1.0
maldade,bondade,1.0
maldade,malícia,1.0
maldade,malignidade,1.0
maldade,malvadez,1.0
maldade,malvadeza,1.0
maldade,peçonha,1.0
maldade,perversidade,1.0
maldade,pimenta,1.0
maldade,inocência,1.0
maldade,inocuidade,1.0
maldade,inofensividade,1.0
