source,target,value
melieiro,afetível,1.0
melieiro,afetivo,1.0
melieiro,afetuoso,1.0
melieiro,agradável,1.0
melieiro,amável,1.0
melieiro,ameno,1.0
melieiro,amenoso,1.0
melieiro,amorável,1.0
melieiro,amoroso,1.0
melieiro,aprazenteiro,1.0
melieiro,aprazível,1.0
melieiro,blandicioso,1.0
melieiro,caricioso,1.0
melieiro,carinhoso,1.0
melieiro,caroável,1.0
melieiro,cordial,1.0
melieiro,delicado,1.0
melieiro,doce,1.0
melieiro,fagueiro,1.0
melieiro,gentil,1.0
melieiro,libente,1.0
melieiro,maneiroso,1.0
melieiro,mavioso,1.0
melieiro,meigo,1.0
melieiro,meiguiceiro,1.0
melieiro,mimoso,1.0
melieiro,namorado,1.0
melieiro,prazenteiro,1.0
melieiro,querençoso,1.0
melieiro,simpático,1.0
melieiro,suave,1.0
melieiro,rude,1.0
