source,target,value
sais,animação,1.0
sais,brilho,1.0
sais,colorido,1.0
sais,expressão,1.0
sais,sal,1.0
sais,vida,1.0
sais,vivacidade,1.0
sais,chiste,1.0
sais,donaire,1.0
sais,facécia,1.0
sais,graça,1.0
sais,gracejo,1.0
sais,graceta,1.0
sais,jocosidade,1.0
sais,largada,1.0
sais,pico,1.0
sais,picueta,1.0
sais,picuetada,1.0
sais,picuinha,1.0
sais,pilhéria,1.0
sais,pulha,1.0
sais,sal,1.0
