source,target,value
cabisbaixo,cabiscaído,1.0
cabisbaixo,avexado,1.0
cabisbaixo,cabiscaído,1.0
cabisbaixo,humilhado,1.0
cabisbaixo,vexado,1.0
cabisbaixo,deprimido,1.0
