source,target,value
retroceder,regredir,1.0
retroceder,evoluir,1.0
retroceder,evolver,1.0
retroceder,abdicar,1.0
retroceder,ceder,1.0
retroceder,deixar,1.0
retroceder,desapossar-se,1.0
retroceder,desistir,1.0
retroceder,desquitar,1.0
retroceder,prescindir,1.0
retroceder,renunciar,1.0
retroceder,resignar,1.0
retroceder,recuar,1.0
retroceder,refugir,1.0
retroceder,retrair,1.0
retroceder,retrasar,1.0
retroceder,retrogradar,1.0
retroceder,retrosseguir,1.0
retroceder,andar,1.0
retroceder,avançar,1.0
retroceder,caminhar,1.0
retroceder,evoluir,1.0
retroceder,ir,1.0
retroceder,marchar,1.0
retroceder,progredir,1.0
retroceder,desandar,1.0
retroceder,regredir,1.0
retroceder,retrogradar,1.0
retroceder,aumentar,1.0
retroceder,crescer,1.0
retroceder,desenvolver-se,1.0
retroceder,expandir-se,1.0
retroceder,medrar,1.0
retroceder,melhorar,1.0
retroceder,progredir,1.0
retroceder,prosperar,1.0
