source,target,value
desencrespar,encalamistrar,1.0
desencrespar,encaracolar,1.0
desencrespar,encrespar,1.0
desencrespar,desencarapinhar,1.0
desencrespar,desenriçar,1.0
desencrespar,deslisar,1.0
desencrespar,crespir,1.0
desencrespar,encarapinhar,1.0
desencrespar,encrespar,1.0
desencrespar,enriçar,1.0
desencrespar,frisar,1.0
desencrespar,riçar,1.0
desencrespar,achanar,1.0
desencrespar,acomodar,1.0
desencrespar,apacificar,1.0
desencrespar,apaziguar,1.0
desencrespar,aquedar,1.0
desencrespar,aquietar,1.0
desencrespar,asserenar,1.0
desencrespar,contemporizar,1.0
desencrespar,desanuviar,1.0
desencrespar,descansar,1.0
desencrespar,pacificar,1.0
desencrespar,paziguar,1.0
desencrespar,quietar,1.0
desencrespar,repoisar,1.0
desencrespar,repousar,1.0
desencrespar,sedar,1.0
desencrespar,serenar,1.0
desencrespar,sossegar,1.0
desencrespar,agitar,1.0
desencrespar,alborotar,1.0
desencrespar,alterar,1.0
desencrespar,alvoroçar,1.0
desencrespar,alvorotar,1.0
desencrespar,azougar,1.0
desencrespar,conturbar,1.0
desencrespar,convulsionar,1.0
desencrespar,desacomodar,1.0
desencrespar,desassossegar,1.0
desencrespar,desquietar,1.0
desencrespar,dessossegar,1.0
desencrespar,deturbar,1.0
desencrespar,disturbar,1.0
desencrespar,estrompar,1.0
desencrespar,excitar,1.0
desencrespar,inquietar,1.0
desencrespar,intranqüilizar,1.0
desencrespar,perturbar,1.0
desencrespar,preocupar,1.0
desencrespar,transtornar,1.0
desencrespar,vascolejar,1.0
